LeaderID,ObsID,CountryCode,StartDate,EndDate,Year,TenureStart,TenureEnd,LeftOffice,Age,Female,LatinAm,Europe,Africa,Asia,MidEast
A2.5-124,CAN-1957,20,21-Jun-57,31-Dec-57,1957,1,2,0,62,0,0,0,0,0,0
A2.5-124,CAN-1957,20,1-Jan-58,31-Dec-58,1958,2,3,0,63,0,0,0,0,0,0
A2.5-124,CAN-1957,20,1-Jan-59,31-Dec-59,1959,3,4,0,64,0,0,0,0,0,0
A2.5-124,CAN-1957,20,1-Jan-60,31-Dec-60,1960,4,5,0,65,0,0,0,0,0,0
A2.5-124,CAN-1957,20,1-Jan-61,31-Dec-61,1961,5,6,0,66,0,0,0,0,0,0
A2.5-124,CAN-1957,20,1-Jan-62,31-Dec-62,1962,6,7,0,67,0,0,0,0,0,0
A2.5-124,CAN-1957,20,1-Jan-63,22-Apr-63,1963,6,7,1,68,0,0,0,0,0,0
A2.5-127,CAN-1963,20,22-Apr-63,31-Dec-63,1963,1,2,0,66,0,0,0,0,0,0
A2.5-127,CAN-1963,20,1-Jan-64,31-Dec-64,1964,2,3,0,67,0,0,0,0,0,0
A2.5-127,CAN-1963,20,1-Jan-65,31-Dec-65,1965,3,4,0,68,0,0,0,0,0,0
A2.5-127,CAN-1963,20,1-Jan-66,31-Dec-66,1966,4,5,0,69,0,0,0,0,0,0
A2.5-127,CAN-1963,20,1-Jan-67,31-Dec-67,1967,5,6,0,70,0,0,0,0,0,0
A2.5-127,CAN-1963,20,1-Jan-68,20-Apr-68,1968,5,6,1,71,0,0,0,0,0,0
A2.5-130,CAN-1968,20,20-Apr-68,31-Dec-68,1968,1,2,0,49,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-69,31-Dec-69,1969,2,3,0,50,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-70,31-Dec-70,1970,3,4,0,51,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-71,31-Dec-71,1971,4,5,0,52,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-72,31-Dec-72,1972,5,6,0,53,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-73,31-Dec-73,1973,6,7,0,54,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-74,31-Dec-74,1974,7,8,0,55,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-75,31-Dec-75,1975,8,9,0,56,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-76,31-Dec-76,1976,9,10,0,57,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-77,31-Dec-77,1977,10,11,0,58,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-78,31-Dec-78,1978,11,12,0,59,0,0,0,0,0,0
A2.5-130,CAN-1968,20,1-Jan-79,4-Jun-79,1979,11,12,1,60,0,0,0,0,0,0
A2.5-133,CAN-1979,20,4-Jun-79,31-Dec-79,1979,1,2,0,40,0,0,0,0,0,0
A2.5-136,CAN-1980,20,3-Mar-80,31-Dec-80,1980,1,2,0,61,0,0,0,0,0,0
A2.5-133,CAN-1979,20,1-Jan-80,3-Mar-80,1980,1,2,1,41,0,0,0,0,0,0
A2.5-136,CAN-1980,20,1-Jan-81,31-Dec-81,1981,2,3,0,62,0,0,0,0,0,0
A2.5-136,CAN-1980,20,1-Jan-82,31-Dec-82,1982,3,4,0,63,0,0,0,0,0,0
A2.5-136,CAN-1980,20,1-Jan-83,31-Dec-83,1983,4,5,0,64,0,0,0,0,0,0
A2.5-142,CAN-1984-2,20,17-Sep-84,31-Dec-84,1984,0,1,0,45,0,0,0,0,0,0
A2.5-136,CAN-1980,20,1-Jan-84,30-Jun-84,1984,4,5,1,65,0,0,0,0,0,0
A2.5-139,CAN-1984-1,20,30-Jun-84,17-Sep-84,1984,0,1,1,55,0,0,0,0,0,0
A2.5-142,CAN-1984-2,20,1-Jan-85,31-Dec-85,1985,1,2,0,46,0,0,0,0,0,0
A2.5-142,CAN-1984-2,20,1-Jan-86,31-Dec-86,1986,2,3,0,47,0,0,0,0,0,0
A2.5-142,CAN-1984-2,20,1-Jan-87,31-Dec-87,1987,3,4,0,48,0,0,0,0,0,0
A2.5-142,CAN-1984-2,20,1-Jan-88,31-Dec-88,1988,4,5,0,49,0,0,0,0,0,0
A2.5-142,CAN-1984-2,20,1-Jan-89,31-Dec-89,1989,5,6,0,50,0,0,0,0,0,0
A2.5-142,CAN-1984-2,20,1-Jan-90,31-Dec-90,1990,6,7,0,51,0,0,0,0,0,0
A2.5-142,CAN-1984-2,20,1-Jan-91,31-Dec-91,1991,7,8,0,52,0,0,0,0,0,0
A2.5-142,CAN-1984-2,20,1-Jan-92,31-Dec-92,1992,8,9,0,53,0,0,0,0,0,0
A2.5-145,CAN-1993-1,20,25-Jun-93,4-Nov-93,1993,0,1,1,46,1,0,0,0,0,0
A2.5-142,CAN-1984-2,20,1-Jan-93,25-Jun-93,1993,9,10,1,54,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,4-Nov-93,31-Dec-93,1993,0,1,0,54,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,1-Jan-94,31-Dec-94,1994,1,2,0,55,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,1-Jan-95,31-Dec-95,1995,2,3,0,56,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,1-Jan-96,31-Dec-96,1996,3,4,0,57,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,1-Jan-97,31-Dec-97,1997,4,5,0,58,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,1-Jan-98,31-Dec-98,1998,5,6,0,59,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,1-Jan-99,31-Dec-99,1999,6,7,0,60,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,1-Jan-00,31-Dec-00,2000,7,8,0,61,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,1-Jan-01,31-Dec-01,2001,8,9,0,62,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,1-Jan-02,31-Dec-02,2002,9,10,0,63,0,0,0,0,0,0
A2.5-148,CAN-1993-2,20,1-Jan-03,12-Dec-03,2003,10,11,1,64,0,0,0,0,0,0
A2.5-151,CAN-2003,20,12-Dec-03,31-Dec-03,2003,0,1,0,65,0,0,0,0,0,0
A2.5-151,CAN-2003,20,1-Jan-04,31-Dec-04,2004,1,2,0,66,0,0,0,0,0,0
A2.5-154,BHM-1967,31,16-Jan-67,31-Dec-67,1967,1,2,0,37,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-68,31-Dec-68,1968,2,3,0,38,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-69,31-Dec-69,1969,3,4,0,39,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-70,31-Dec-70,1970,4,5,0,40,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-71,31-Dec-71,1971,5,6,0,41,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-72,31-Dec-72,1972,6,7,0,42,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-73,31-Dec-73,1973,7,8,0,43,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-74,31-Dec-74,1974,8,9,0,44,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-75,31-Dec-75,1975,9,10,0,45,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-76,31-Dec-76,1976,10,11,0,46,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-77,31-Dec-77,1977,11,12,0,47,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-78,31-Dec-78,1978,12,13,0,48,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-79,31-Dec-79,1979,13,14,0,49,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-80,31-Dec-80,1980,14,15,0,50,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-81,31-Dec-81,1981,15,16,0,51,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-82,31-Dec-82,1982,16,17,0,52,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-83,31-Dec-83,1983,17,18,0,53,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-84,31-Dec-84,1984,18,19,0,54,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-85,31-Dec-85,1985,19,20,0,55,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-86,31-Dec-86,1986,20,21,0,56,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-87,31-Dec-87,1987,21,22,0,57,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-88,31-Dec-88,1988,22,23,0,58,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-89,31-Dec-89,1989,23,24,0,59,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-90,31-Dec-90,1990,24,25,0,60,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-91,31-Dec-91,1991,25,26,0,61,0,0,0,0,0,0
A2.5-157,BHM-1992,31,21-Aug-92,31-Dec-92,1992,0,1,0,45,0,0,0,0,0,0
A2.5-154,BHM-1967,31,1-Jan-92,21-Aug-92,1992,26,27,1,62,0,0,0,0,0,0
A2.5-157,BHM-1992,31,1-Jan-93,31-Dec-93,1993,1,2,0,46,0,0,0,0,0,0
A2.5-157,BHM-1992,31,1-Jan-94,31-Dec-94,1994,2,3,0,47,0,0,0,0,0,0
A2.5-157,BHM-1992,31,1-Jan-95,31-Dec-95,1995,3,4,0,48,0,0,0,0,0,0
A2.5-157,BHM-1992,31,1-Jan-96,31-Dec-96,1996,4,5,0,49,0,0,0,0,0,0
A2.5-157,BHM-1992,31,1-Jan-97,31-Dec-97,1997,5,6,0,50,0,0,0,0,0,0
A2.5-157,BHM-1992,31,1-Jan-98,31-Dec-98,1998,6,7,0,51,0,0,0,0,0,0
A2.5-157,BHM-1992,31,1-Jan-99,31-Dec-99,1999,7,8,0,52,0,0,0,0,0,0
A2.5-157,BHM-1992,31,1-Jan-00,31-Dec-00,2000,8,9,0,53,0,0,0,0,0,0
A2.5-157,BHM-1992,31,1-Jan-01,31-Dec-01,2001,9,10,0,54,0,0,0,0,0,0
A2.5-160,BHM-2002,31,3-May-02,31-Dec-02,2002,1,2,0,59,0,0,0,0,0,0
A2.5-157,BHM-1992,31,1-Jan-02,3-May-02,2002,10,11,1,55,0,0,0,0,0,0
A2.5-160,BHM-2002,31,1-Jan-03,31-Dec-03,2003,2,3,0,60,0,0,0,0,0,0
A2.5-160,BHM-2002,31,1-Jan-04,31-Dec-04,2004,3,4,0,61,0,0,0,0,0,0
A2.5-163,CUB-1902,40,20-May-02,31-Dec-02,1902,1,2,0,67,0,1,0,0,0,0
A2.5-163,CUB-1902,40,1-Jan-03,31-Dec-03,1903,2,3,0,68,0,1,0,0,0,0
A2.5-163,CUB-1902,40,1-Jan-04,31-Dec-04,1904,3,4,0,69,0,1,0,0,0,0
A2.5-163,CUB-1902,40,1-Jan-05,31-Dec-05,1905,4,5,0,70,0,1,0,0,0,0
A2.5-163,CUB-1902,40,1-Jan-06,28-Sep-06,1906,4,5,1,71,0,1,0,0,0,0
A2.5-166,CUB-1909,40,28-Jan-09,31-Dec-09,1909,1,2,0,51,0,1,0,0,0,0
A2.5-166,CUB-1909,40,1-Jan-10,31-Dec-10,1910,2,3,0,52,0,1,0,0,0,0
A2.5-166,CUB-1909,40,1-Jan-11,31-Dec-11,1911,3,4,0,53,0,1,0,0,0,0
A2.5-166,CUB-1909,40,1-Jan-12,31-Dec-12,1912,4,5,0,54,0,1,0,0,0,0
A2.5-169,CUB-1913,40,20-May-13,31-Dec-13,1913,1,2,0,45,0,1,0,0,0,0
A2.5-166,CUB-1909,40,1-Jan-13,20-May-13,1913,4,5,1,55,0,1,0,0,0,0
A2.5-169,CUB-1913,40,1-Jan-14,31-Dec-14,1914,2,3,0,46,0,1,0,0,0,0
A2.5-169,CUB-1913,40,1-Jan-15,31-Dec-15,1915,3,4,0,47,0,1,0,0,0,0
A2.5-169,CUB-1913,40,1-Jan-16,31-Dec-16,1916,4,5,0,48,0,1,0,0,0,0
A2.5-169,CUB-1913,40,1-Jan-17,31-Dec-17,1917,5,6,0,49,0,1,0,0,0,0
A2.5-169,CUB-1913,40,1-Jan-18,31-Dec-18,1918,6,7,0,50,0,1,0,0,0,0
A2.5-169,CUB-1913,40,1-Jan-19,31-Dec-19,1919,7,8,0,51,0,1,0,0,0,0
A2.5-169,CUB-1913,40,1-Jan-20,31-Dec-20,1920,8,9,0,52,0,1,0,0,0,0
A2.5-169,CUB-1913,40,1-Jan-21,20-May-21,1921,8,9,1,53,0,1,0,0,0,0
A2.5-172,CUB-1921,40,20-May-21,31-Dec-21,1921,1,2,0,60,0,1,0,0,0,0
A2.5-172,CUB-1921,40,1-Jan-22,31-Dec-22,1922,2,3,0,61,0,1,0,0,0,0
A2.5-172,CUB-1921,40,1-Jan-23,31-Dec-23,1923,3,4,0,62,0,1,0,0,0,0
A2.5-172,CUB-1921,40,1-Jan-24,31-Dec-24,1924,4,5,0,63,0,1,0,0,0,0
A2.5-172,CUB-1921,40,1-Jan-25,20-May-25,1925,4,5,1,64,0,1,0,0,0,0
A2.5-175,CUB-1925,40,20-May-25,31-Dec-25,1925,1,2,0,54,0,1,0,0,0,0
A2.5-175,CUB-1925,40,1-Jan-26,31-Dec-26,1926,2,3,0,55,0,1,0,0,0,0
A2.5-175,CUB-1925,40,1-Jan-27,31-Dec-27,1927,3,4,0,56,0,1,0,0,0,0
A2.5-175,CUB-1925,40,1-Jan-28,31-Dec-28,1928,4,5,0,57,0,1,0,0,0,0
A2.5-175,CUB-1925,40,1-Jan-29,31-Dec-29,1929,5,6,0,58,0,1,0,0,0,0
A2.5-175,CUB-1925,40,1-Jan-30,31-Dec-30,1930,6,7,0,59,0,1,0,0,0,0
A2.5-175,CUB-1925,40,1-Jan-31,31-Dec-31,1931,7,8,0,60,0,1,0,0,0,0
A2.5-175,CUB-1925,40,1-Jan-32,31-Dec-32,1932,8,9,0,61,0,1,0,0,0,0
A2.5-178,CUB-1933-1,40,12-Aug-33,5-Sep-33,1933,0,1,1,62,0,1,0,0,0,0
A2.5-175,CUB-1925,40,1-Jan-33,12-Aug-33,1933,8,9,1,62,0,1,0,0,0,0
A2.5-181,CUB-1933-2,40,10-Sep-33,31-Dec-33,1933,0,1,0,51,0,1,0,0,0,0
A2.5-184,CUB-1934-1,40,15-Jan-34,18-Jan-34,1934,0,1,1,34,0,1,0,0,0,0
A2.5-181,CUB-1933-2,40,1-Jan-34,15-Jan-34,1934,0,1,1,52,0,1,0,0,0,0
A2.5-187,CUB-1934-2,40,18-Jan-34,31-Dec-34,1934,1,2,0,61,0,1,0,0,0,0
A2.5-190,CUB-1935,40,12-Dec-35,31-Dec-35,1935,0,1,0,71,0,1,0,0,0,0
A2.5-187,CUB-1934-2,40,1-Jan-35,12-Dec-35,1935,2,3,1,62,0,1,0,0,0,0
A2.5-196,CUB-1936-2,40,28-Dec-36,31-Dec-36,1936,0,1,0,61,0,1,0,0,0,0
A2.5-193,CUB-1936-1,40,20-May-36,28-Dec-36,1936,1,2,1,47,0,1,0,0,0,0
A2.5-190,CUB-1935,40,1-Jan-36,20-May-36,1936,0,1,1,72,0,1,0,0,0,0
A2.5-196,CUB-1936-2,40,1-Jan-37,31-Dec-37,1937,1,2,0,62,0,1,0,0,0,0
A2.5-196,CUB-1936-2,40,1-Jan-38,31-Dec-38,1938,2,3,0,63,0,1,0,0,0,0
A2.5-196,CUB-1936-2,40,1-Jan-39,31-Dec-39,1939,3,4,0,64,0,1,0,0,0,0
A2.5-199,CUB-1940,40,10-Oct-40,31-Dec-40,1940,0,1,0,39,0,1,0,0,0,0
A2.5-196,CUB-1936-2,40,1-Jan-40,10-Oct-40,1940,4,5,1,65,0,1,0,0,0,0
A2.5-199,CUB-1940,40,1-Jan-41,31-Dec-41,1941,1,2,0,40,0,1,0,0,0,0
A2.5-199,CUB-1940,40,1-Jan-42,31-Dec-42,1942,2,3,0,41,0,1,0,0,0,0
A2.5-199,CUB-1940,40,1-Jan-43,31-Dec-43,1943,3,4,0,42,0,1,0,0,0,0
A2.5-199,CUB-1940,40,1-Jan-44,10-Oct-44,1944,4,5,1,43,0,1,0,0,0,0
A2.5-202,CUB-1944,40,10-Oct-44,31-Dec-44,1944,0,1,0,62,0,1,0,0,0,0
A2.5-202,CUB-1944,40,1-Jan-45,31-Dec-45,1945,1,2,0,63,0,1,0,0,0,0
A2.5-202,CUB-1944,40,1-Jan-46,31-Dec-46,1946,2,3,0,64,0,1,0,0,0,0
A2.5-202,CUB-1944,40,1-Jan-47,31-Dec-47,1947,3,4,0,65,0,1,0,0,0,0
A2.5-205,CUB-1948,40,10-Oct-48,31-Dec-48,1948,0,1,0,45,0,1,0,0,0,0
A2.5-202,CUB-1944,40,1-Jan-48,10-Oct-48,1948,4,5,1,66,0,1,0,0,0,0
A2.5-205,CUB-1948,40,1-Jan-49,31-Dec-49,1949,1,2,0,46,0,1,0,0,0,0
A2.5-205,CUB-1948,40,1-Jan-50,31-Dec-50,1950,2,3,0,47,0,1,0,0,0,0
A2.5-205,CUB-1948,40,1-Jan-51,31-Dec-51,1951,3,4,0,48,0,1,0,0,0,0
A2.5-208,CUB-1952,40,10-Mar-52,31-Dec-52,1952,1,2,0,51,0,1,0,0,0,0
A2.5-205,CUB-1948,40,1-Jan-52,10-Mar-52,1952,3,4,1,49,0,1,0,0,0,0
A2.5-208,CUB-1952,40,1-Jan-53,31-Dec-53,1953,2,3,0,52,0,1,0,0,0,0
A2.5-208,CUB-1952,40,1-Jan-54,31-Dec-54,1954,3,4,0,53,0,1,0,0,0,0
A2.5-208,CUB-1952,40,1-Jan-55,31-Dec-55,1955,4,5,0,54,0,1,0,0,0,0
A2.5-208,CUB-1952,40,1-Jan-56,31-Dec-56,1956,5,6,0,55,0,1,0,0,0,0
A2.5-208,CUB-1952,40,1-Jan-57,31-Dec-57,1957,6,7,0,56,0,1,0,0,0,0
A2.5-208,CUB-1952,40,1-Jan-58,31-Dec-58,1958,7,8,0,57,0,1,0,0,0,0
A2.5-211,CUB-1959,40,2-Jan-59,31-Dec-59,1959,1,2,0,32,0,1,0,0,0,0
A2.5-208,CUB-1952,40,1-Jan-59,1-Jan-59,1959,7,8,1,58,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-60,31-Dec-60,1960,2,3,0,33,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-61,31-Dec-61,1961,3,4,0,34,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-62,31-Dec-62,1962,4,5,0,35,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-63,31-Dec-63,1963,5,6,0,36,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-64,31-Dec-64,1964,6,7,0,37,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-65,31-Dec-65,1965,7,8,0,38,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-66,31-Dec-66,1966,8,9,0,39,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-67,31-Dec-67,1967,9,10,0,40,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-68,31-Dec-68,1968,10,11,0,41,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-69,31-Dec-69,1969,11,12,0,42,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-70,31-Dec-70,1970,12,13,0,43,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-71,31-Dec-71,1971,13,14,0,44,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-72,31-Dec-72,1972,14,15,0,45,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-73,31-Dec-73,1973,15,16,0,46,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-74,31-Dec-74,1974,16,17,0,47,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-75,31-Dec-75,1975,17,18,0,48,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-76,31-Dec-76,1976,18,19,0,49,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-77,31-Dec-77,1977,19,20,0,50,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-78,31-Dec-78,1978,20,21,0,51,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-79,31-Dec-79,1979,21,22,0,52,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-80,31-Dec-80,1980,22,23,0,53,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-81,31-Dec-81,1981,23,24,0,54,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-82,31-Dec-82,1982,24,25,0,55,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-83,31-Dec-83,1983,25,26,0,56,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-84,31-Dec-84,1984,26,27,0,57,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-85,31-Dec-85,1985,27,28,0,58,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-86,31-Dec-86,1986,28,29,0,59,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-87,31-Dec-87,1987,29,30,0,60,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-88,31-Dec-88,1988,30,31,0,61,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-89,31-Dec-89,1989,31,32,0,62,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-90,31-Dec-90,1990,32,33,0,63,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-91,31-Dec-91,1991,33,34,0,64,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-92,31-Dec-92,1992,34,35,0,65,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-93,31-Dec-93,1993,35,36,0,66,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-94,31-Dec-94,1994,36,37,0,67,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-95,31-Dec-95,1995,37,38,0,68,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-96,31-Dec-96,1996,38,39,0,69,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-97,31-Dec-97,1997,39,40,0,70,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-98,31-Dec-98,1998,40,41,0,71,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-99,31-Dec-99,1999,41,42,0,72,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-00,31-Dec-00,2000,42,43,0,73,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-01,31-Dec-01,2001,43,44,0,74,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-02,31-Dec-02,2002,44,45,0,75,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-03,31-Dec-03,2003,45,46,0,76,0,1,0,0,0,0
A2.5-211,CUB-1959,40,1-Jan-04,31-Dec-04,2004,46,47,0,77,0,1,0,0,0,0
A2.5-214,HAI-1874,41,11jun1874,31dec1874,1874,1,2,0,61,0,1,0,0,0,0
A2.5-214,HAI-1874,41,01jan1875,31dec1875,1875,2,3,0,62,0,1,0,0,0,0
A2.5-217,HAI-1876,41,23apr1876,31dec1876,1876,1,2,0,44,0,1,0,0,0,0
A2.5-214,HAI-1874,41,01jan1876,15apr1876,1876,2,3,1,63,0,1,0,0,0,0
A2.5-217,HAI-1876,41,01jan1877,31dec1877,1877,2,3,0,45,0,1,0,0,0,0
A2.5-217,HAI-1876,41,01jan1878,31dec1878,1878,3,4,0,46,0,1,0,0,0,0
A2.5-223,HAI-1879-2,41,26jul1879,02oct1879,1879,0,1,1,NA,0,1,0,0,0,0
A2.5-226,HAI-1879-3,41,23oct1879,31dec1879,1879,0,1,0,64,0,1,0,0,0,0
A2.5-217,HAI-1876,41,01jan1879,17jul1879,1879,3,4,1,47,0,1,0,0,0,0
A2.5-220,HAI-1879-1,41,17jul1879,26jul1879,1879,0,1,1,NA,0,1,0,0,0,0
A2.5-226,HAI-1879-3,41,01jan1880,31dec1880,1880,1,2,0,65,0,1,0,0,0,0
A2.5-226,HAI-1879-3,41,01jan1881,31dec1881,1881,2,3,0,66,0,1,0,0,0,0
A2.5-226,HAI-1879-3,41,01jan1882,31dec1882,1882,3,4,0,67,0,1,0,0,0,0
A2.5-226,HAI-1879-3,41,01jan1883,31dec1883,1883,4,5,0,68,0,1,0,0,0,0
A2.5-226,HAI-1879-3,41,01jan1884,31dec1884,1884,5,6,0,69,0,1,0,0,0,0
A2.5-226,HAI-1879-3,41,01jan1885,31dec1885,1885,6,7,0,70,0,1,0,0,0,0
A2.5-226,HAI-1879-3,41,01jan1886,31dec1886,1886,7,8,0,71,0,1,0,0,0,0
A2.5-226,HAI-1879-3,41,01jan1887,31dec1887,1887,8,9,0,72,0,1,0,0,0,0
A2.5-226,HAI-1879-3,41,01jan1888,10aug1888,1888,9,10,1,73,0,1,0,0,0,0
A2.5-229,HAI-1888-1,41,10aug1888,16oct1888,1888,0,1,1,56,0,1,0,0,0,0
A2.5-232,HAI-1888-2,41,16oct1888,31dec1888,1888,0,1,0,47,0,1,0,0,0,0
A2.5-232,HAI-1888-2,41,01jan1889,22aug1889,1889,1,2,1,48,0,1,0,0,0,0
A2.5-235,HAI-1889,41,25aug1889,31dec1889,1889,0,1,0,62,0,1,0,0,0,0
A2.5-235,HAI-1889,41,01jan1890,31dec1890,1890,1,2,0,63,0,1,0,0,0,0
A2.5-235,HAI-1889,41,01jan1891,31dec1891,1891,2,3,0,64,0,1,0,0,0,0
A2.5-235,HAI-1889,41,01jan1892,31dec1892,1892,3,4,0,65,0,1,0,0,0,0
A2.5-235,HAI-1889,41,01jan1893,31dec1893,1893,4,5,0,66,0,1,0,0,0,0
A2.5-235,HAI-1889,41,01jan1894,31dec1894,1894,5,6,0,67,0,1,0,0,0,0
A2.5-235,HAI-1889,41,01jan1895,31dec1895,1895,6,7,0,68,0,1,0,0,0,0
A2.5-235,HAI-1889,41,01jan1896,24mar1896,1896,7,8,1,69,0,1,0,0,0,0
A2.5-238,HAI-1896,41,31mar1896,31dec1896,1896,1,2,0,61,0,1,0,0,0,0
A2.5-238,HAI-1896,41,01jan1897,31dec1897,1897,2,3,0,62,0,1,0,0,0,0
A2.5-238,HAI-1896,41,01jan1898,31dec1898,1898,3,4,0,63,0,1,0,0,0,0
A2.5-238,HAI-1896,41,01jan1899,31dec1899,1899,4,5,0,64,0,1,0,0,0,0
A2.5-238,HAI-1896,41,1-Jan-00,31-Dec-00,1900,5,6,0,65,0,1,0,0,0,0
A2.5-238,HAI-1896,41,1-Jan-01,31-Dec-01,1901,6,7,0,66,0,1,0,0,0,0
A2.5-244,HAI-1902-2,41,21-Dec-02,31-Dec-02,1902,0,1,0,82,0,1,0,0,0,0
A2.5-238,HAI-1896,41,1-Jan-02,12-May-02,1902,6,7,1,67,0,1,0,0,0,0
A2.5-241,HAI-1902-1,41,26-May-02,21-Dec-02,1902,1,2,1,70,0,1,0,0,0,0
A2.5-244,HAI-1902-2,41,1-Jan-03,31-Dec-03,1903,1,2,0,83,0,1,0,0,0,0
A2.5-244,HAI-1902-2,41,1-Jan-04,31-Dec-04,1904,2,3,0,84,0,1,0,0,0,0
